Time,T22,T12,T21,T11,TTANQFRIO,Time_Minutes
2023-12-17 03:16:45,28.612375869165596,26.23019210231647,16.093924832161125,39.93589941921062,16.756799314494817,2.216666666666667
2023-12-17 03:16:46,28.62343143229558,26.304921907321912,16.11879984920359,39.928139574244014,16.644333939418157,2.2333333333333334
2023-12-17 03:16:47,28.746621992886826,26.397314827765346,16.395978610533888,39.98973485453964,17.167893821930946,2.25
2023-12-17 03:16:48,28.880948858061778,26.68515811028309,16.395978610533888,39.9705453023718,16.803292330741797,2.2666666666666666
2023-12-17 03:16:49,28.972764092461414,26.87217478667288,16.39817576476828,39.95837047784372,16.512647500379995,2.283333333333333
2023-12-17 03:16:50,28.84730658567775,26.46443788962596,16.429540141464194,39.98973485453964,16.261732486812658,2.3
2023-12-17 03:16:51,28.922554209859424,26.558497419853058,16.410728235418777,40.15904200894842,16.18648486263098,2.316666666666667
2023-12-17 03:16:52,28.981552709398976,26.65213127466239,16.40128147196986,40.28781148683542,16.094343479116596,2.3333333333333335
2023-12-17 03:16:53,28.98155270939898,27.135668508232097,16.530224734255114,40.19110404012148,15.288448089833759,2.35
2023-12-17 03:16:54,28.980198084180206,27.119413005606877,16.527515483817577,40.19381329055902,15.3643071020848,2.3666666666666667
2023-12-17 03:16:55,28.94799117846867,26.732930137068415,16.4631016723945,40.258227101982094,17.167893821930946,2.3833333333333333
2023-12-17 03:16:56,29.056523492422397,26.787196294045277,16.517367829371363,40.258227101982094,16.353901467277982,2.4
2023-12-17 03:16:57,29.149360364050512,26.840637337304603,16.568468003482266,40.25705666740788,15.682204056125585,2.4166666666666665
2023-12-17 03:16:58,29.149360364050512,27.03498391544117,16.69803238890665,40.22466557105179,16.36241707960358,2.433333333333333
2023-12-17 03:16:59,29.149360364050512,26.855462414766887,16.751888839108936,40.1708091208495,16.8112208312893,2.45
2023-12-17 03:17:00,29.151187972170476,26.70576523455799,16.790492745157717,40.125808586380835,17.205110569101187,2.466666666666667
2023-12-17 03:17:01,29.21648342591113,26.934299322650254,16.496663203324808,40.19110404012148,17.33570147658248,2.4833333333333334
2023-12-17 03:17:02,29.216151133525674,26.93496390742115,16.497826226673876,40.19276550204872,17.34351034764052,2.5
2023-12-17 03:17:03,29.15011759440188,27.069410852487334,16.731702095601438,40.52650299789559,18.91276890301346,2.5166666666666666
2023-12-17 03:17:04,29.384291080562658,27.337037693813937,16.765155450767264,40.45959628756394,18.812408837515985,2.533333333333333
2023-12-17 03:17:05,29.352852244751023,27.44707361915467,16.765155450767264,40.4281574517523,18.71809233008107,2.55
2023-12-17 03:17:06,29.31716801870205,27.571968410326086,16.765155450767264,40.39247322570332,18.611039651934142,2.566666666666667
2023-12-17 03:17:07,29.15479103248584,27.474542218596362,16.813868546632126,40.457424020189805,18.529851158826038,2.5833333333333335
2023-12-17 03:17:08,28.98155270939898,27.370599224744247,16.865840043558183,40.52671934942455,18.44323199728261,2.6
2023-12-17 03:17:09,29.078079476900555,27.241896868075475,17.058893578561342,40.52671934942455,18.378880818948222,2.6166666666666667
2023-12-17 03:17:10,29.358414575930244,27.282382646646408,17.12858195663788,40.54206253129902,18.28404984417521,2.6333333333333333
2023-12-17 03:17:11,29.68634485893542,27.337037693813937,17.201455352861252,40.56028088035486,18.174739749840153,2.65
2023-12-17 03:17:12,29.151749769280407,27.368484463793642,17.295795662800373,40.49738734039545,18.174739749840153,2.6666666666666665
2023-12-17 03:17:13,29.30512309732412,27.370599224744243,17.360393565407225,40.536848033310534,18.34950060910531,2.683333333333333
